,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
121,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,27,61,-0.38636363197314055,0.11083123411734101,16.73469387755102,0.3224181360201511,6.822844805428469,16.73469387755102,256,794,1701,14,6.672544080604534
122,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,34,81,-0.4086956486200378,0.1365795722843473,21.692307692307693,0.31116389548693585,8.801388635117851,21.692307692307693,262,842,1795,19,6.745843230403801
123,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,45,72,-0.2307692287968442,0.12341772138879988,19.096153846153847,0.3818565400843882,7.791204154495294,19.096153846153847,362,948,2115,8,7.001054852320675
124,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,51,18,0.47826086263390055,0.0829326922080136,29.43548387096774,0.42427884615384615,11.943905086848636,29.43548387096774,353,832,1965,3,7.199519230769231
125,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,14,24,-0.26315788781163457,0.0969387752629113,26.28125,0.33163265306122447,10.645153061224491,26.28125,130,392,856,3,6.910714285714286
126,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,40,94,-0.4029850716195144,0.17562254236484595,19.924050632911392,0.36304062909567497,8.114836504802827,19.924050632911392,277,763,1741,6,7.007863695937091
127,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,28,43,-0.2112676026582028,0.16784869936678795,16.049180327868854,0.3120567375886525,6.544494826183002,16.049180327868854,132,423,880,5,6.583924349881797
128,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,5,22,-0.6296296063100145,0.07458563515307835,19.333333333333332,0.3453038674033149,7.87145488029466,19.333333333333332,125,362,814,1,6.7154696132596685
129,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,20,58,-0.4871794809335964,0.0886363635356405,30.431372549019606,0.3215909090909091,12.301185383244206,30.431372549019606,283,880,1941,3,6.743181818181818
130,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,83,29,0.4821428528380102,0.12570145889371329,23.958333333333332,0.35353535353535354,9.724747474747474,23.958333333333332,315,891,1964,0,6.933782267115601
131,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,20,20,0.0,0.06279434841005598,19.90625,0.34850863422291994,8.101903453689168,19.90625,222,637,1389,8,6.739403453689168
132,https://insights.blackcoffer.com/continued-demand-for-sustainability/,46,31,0.19480519227525725,0.14180478795247736,22.214285714285715,0.5119705340699816,9.090502499342278,22.214285714285715,278,543,1438,1,7.790055248618785
133,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,9,14,-0.21739129489603065,0.11004784636340743,30.666666666666668,0.39712918660287083,12.425518341307816,30.666666666666668,83,209,512,4,7.478468899521531
134,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,5,7,-0.16666665277777895,0.08955223813766987,20.8125,0.20149253731343283,8.405597014925373,20.8125,27,134,250,7,6.029850746268656
135,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,0,16,-0.9999999375000038,0.10666666595555556,26.333333333333332,0.37333333333333335,10.682666666666668,26.333333333333332,56,150,357,5,6.96
136,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,4,5,-0.11111109876543349,0.08910891000882268,22.1,0.3465346534653465,8.97861386138614,22.1,35,101,219,4,6.544554455445544
137,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,5,10,-0.3333333111111126,0.1351351339177015,15.5,0.44144144144144143,6.376576576576577,15.5,49,111,261,7,6.873873873873874
138,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,31,20,0.21568627028066137,0.15361445736863116,12.847826086956522,0.44879518072289154,5.3186485070717655,12.847826086956522,149,332,813,2,7.496987951807229
139,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,13,54,-0.6119402893740256,0.1361788615118316,19.942307692307693,0.31910569105691056,8.104565353345842,19.942307692307693,157,492,1040,0,6.747967479674797
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8,48,-0.7142857015306125,0.1299303941300919,23.875,0.31554524361948955,9.676218097447796,23.875,136,431,923,4,6.68677494199536
141,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,36,65,-0.2871287100284286,0.11529680352135069,20.096385542168676,0.3801369863013699,8.190609011388018,20.096385542168676,333,876,1980,0,7.021689497716895
142,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,5,23,-0.64285711989796,0.0921052628549169,18.636363636363637,0.34868421052631576,7.594019138755981,18.636363636363637,106,304,688,1,6.779605263157895
143,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,24,17,0.1707317031528853,0.07321428558354592,20.072727272727274,0.4089285714285714,8.19266233766234,20.072727272727274,229,560,1285,1,7.007142857142857
144,https://insights.blackcoffer.com/blockchain-in-fintech/,15,14,0.034482757431629055,0.0679156907074574,24.5,0.34894613583138173,9.939578454332555,24.5,149,427,985,2,7.386416861826698
145,https://insights.blackcoffer.com/blockchain-for-payments/,21,26,-0.10638297645993668,0.10657596347715201,16.35185185185185,0.3673469387755102,6.687679516250945,16.35185185185185,162,441,1011,9,7.172335600907029
146,https://insights.blackcoffer.com/the-future-of-investing/,35,9,0.5909090774793392,0.0595399187286334,18.542168674698797,0.34100135317997293,7.553268011151508,18.542168674698797,252,739,1606,18,6.7361299052774015
147,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,26,41,-0.22388059367342397,0.10858995120163703,15.657534246575343,0.3727714748784441,6.412122288581514,15.657534246575343,230,617,1376,2,6.842787682333873
148,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,29,4,0.7575757346189171,0.08483290466623931,22.032258064516128,0.48586118251928023,9.007247698814163,22.032258064516128,189,389,986,0,7.789203084832905
149,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,30,35,-0.07692307573964499,0.12264150920256318,15.938461538461539,0.38113207547169814,6.527837445573295,15.938461538461539,202,530,1215,8,6.888679245283019
